name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Do The Panic,Phantom Planet,3SHxCaqhVMgQ5MDGrObjqo,0.634,1,0,2.67E-06,213160,4,0.797,-5.13,0.0566,0.0122,133.037,0.113,0.752,"43
",1
It's You,Ryan Cabrera,4pOpSdUAsASDS9eRbC5pY8,0.459,10,1,0,223027,4,0.39,-5.983,0.0273,0.881,87.212,0.107,0.338,"25
",1
Cherry Cola,Eagles Of Death Metal,4ioL2OonoXHU8AhoAtgbGG,0.466,5,0,0.24,197467,4,0.991,-3.989,0.0727,0.0268,145.008,0.369,0.64,"0
",1
Destroy Everything,Hatebreed,501CSzS4gwNOJnlWHuBt9r,0.666,7,1,0,209067,4,0.942,-3.356,0.0591,0.00253,110.019,0.114,0.581,"57
",1
Dance Commander,Electric Six,7LvIeOUU51fKs4i8VYdEkf,0.621,7,1,7.10E-05,156067,4,0.961,-4.589,0.112,0.000513,120.973,0.13,0.863,"0
",1
Circle in the Sand,Belinda Carlisle,08ATkP8xoNodyWZMH3ovJo,0.629,2,0,1.26E-05,222027,4,0.863,-5.455,0.0453,0.0783,126.032,0.167,0.739,"0
",1
Fight for All the Wrong Reasons,Nickelback,1Z6TkwIi22GsVBb66Ss9Y0,0.454,10,0,0.000664,224280,4,0.922,-4.499,0.0402,4.48E-05,169.824,0.0669,0.755,"45
",1
Hellraiser,Ozzy Osbourne,4nvYDy427VvA1TcEkdgZII,0.397,4,1,0.000282,292720,4,0.852,-6.348,0.0344,0.00024,96.064,0.228,0.506,"59
",1
E-Bow The Letter,R.E.M.,1eJLDr5oenwQQuvfJYeOee,0.363,7,1,0.000406,324293,4,0.63,-8.422,0.0323,0.177,155.133,0.0846,0.32,"0
",1
Code Of Honor,Deadlock,43xdEiZZrSoNdETUepZpYR,0.472,0,0,0.837,267693,4,0.932,-4.501,0.105,1.63E-05,112.518,0.105,0.0977,"36
",1
Bubbles,System Of A Down,27UUivAjvNn0AQolkodxZr,0.428,1,1,0.023,116893,4,0.88,-2.392,0.0706,0.000331,169.597,0.649,0.946,"0
",1
Conquer All,Behemoth,4XDaJPLGKGm43T640r8pwy,0.173,11,0,0.724,211307,4,0.936,-5.11,0.0987,0.000206,181.869,0.305,0.256,"0
",1
All The Wine,The National,7bO99KcE4fdkRBnAtm45zE,0.605,0,1,0.0649,195320,4,0.858,-4.848,0.0268,0.00067,119.996,0.111,0.581,"0
",1
Mutherfucker Of The Year,Mötley Crüe,0j2Ng69o8A3bzW7mKaWkFf,0.373,8,1,0.878,235253,4,0.885,-5.152,0.0713,0.000135,184.866,0.109,0.329,"0
",1
LOCK SPORT KROCK,Nikola Sarcevic,5y7A84gnpaqEsjoNnRo6g1,0.413,9,0,0,187640,4,0.321,-11.998,0.0267,0.411,81.944,0.18,0.615,"0
",1
Breakdown,Guns N' Roses,0HRQkTbdiXFWTl4WjNnple,0.306,6,1,0.0943,424493,4,0.9,-7.961,0.052,0.00373,86.772,0.141,0.357,"0
",1
Limón y Sal,Julieta Venegas,72b5QjHUpdPoqSPBVksixJ,0.663,11,1,0,220867,4,0.666,-6.727,0.042,0.323,122.061,0.983,0.575,"45
",1
The Weight Of My Words,Kings of Convenience,4TzxJRWveIAdp697xoPYou,0.64,4,0,0.279,247467,4,0.173,-18.393,0.0334,0.94,129.981,0.0673,0.301,"36
",1
Heaven's Hung In Black,W.A.S.P.,7cOni1kDZt7Mt3fDQxejDA,0.192,10,0,0.000249,434240,4,0.86,-4.004,0.0668,0.0109,92.804,0.118,0.0708,"0
",1
What You Are,Audioslave,4Dz0U7qR4GxIZAOGGEPuTf,0.501,4,1,0,249400,4,0.687,-4.399,0.0289,0.0063,89.002,0.138,0.486,"54
",1
Revelations - 1998 Remastered Version,Iron Maiden,2grN8N2uw9lLOJ0RSJiusp,0.283,7,1,0.000339,408227,4,0.792,-7.969,0.0801,0.0612,175.465,0.346,0.435,"0
",1
Goodbye Stranger,Supertramp,54TP67bFXNqe5yraR1VRzo,0.425,1,1,0.0203,348373,4,0.712,-6.25,0.0501,0.598,125.014,0.102,0.336,"0
",1
Back At One,Brian McKnight,0WWKJsCjOAhymkdt8GuKTt,0.661,11,1,0,263667,4,0.346,-9.115,0.03,0.452,129.752,0.131,0.256,"1
",1
Not Afraid To Die,Pain,1cqs9jz3CmyUoTk8OfX2Ju,0.477,9,0,0.563,255250,4,0.97,-4.562,0.0614,2.55E-05,127.013,0.372,0.294,"0
",1
F-Stop Blues,Jack Johnson,35U4arQAh42DHBu2lPAeGf,0.758,9,1,0.00035,190400,4,0.142,-14.001,0.0462,0.789,127.752,0.111,0.182,"0
",1
Vad är det som bekymrar Sara Wehn,Lars Winnerbäck,64g7Da3eczx6ujKkTFlokn,0.494,7,1,0.00157,212467,4,0.393,-10.962,0.028,0.771,127.877,0.274,0.301,"25
",1
In Search For I,In Flames,4v6yrkUUhRWag3yuueWPez,0.473,6,1,0.438,202827,4,0.996,-3.913,0.0848,2.40E-05,107.357,0.739,0.351,"0
",1
Don't Bother,Shakira,0EHxiRApl6XS46JpOw6FBC,0.621,7,1,0.00457,256348,4,0.738,-4.072,0.0458,0.00716,129.98,0.161,0.228,"0
",1
Hysteria,Def Leppard,2vLp0wfeNMuWABMuSSLr13,0.66,7,1,0.017,355040,4,0.822,-5.315,0.0261,0.0329,107.078,0.258,0.662,"0
",1
Ashes And Wine,A Fine Frenzy,12yRyu4yYDzhDFlZceD2bl,0.528,8,1,9.81E-06,260493,4,0.494,-8.262,0.0329,0.128,140.153,0.379,0.201,"40
",1
Keep On Your Dress,The Pigeon Detectives,2pRlFmCygdjmmHCuBQmcBe,0.429,1,0,7.46E-06,291533,4,0.911,-2.719,0.0643,0.000265,135.168,0.122,0.262,"16
",1
Rooster,Alice In Chains,0HY4qXIQLJ4E95I1LuPnU8,0.254,3,1,0.00202,376227,4,0.628,-5.721,0.0274,0.153,146.004,0.123,0.148,"36
",1
Germs,Yeasayer,4jBu02CbYKmPdHUmD1dKOF,0.631,2,0,0.00337,192520,4,0.624,-6.736,0.029,0.199,121.958,0.19,0.562,"0
",1
Stagger Lee,Nick Cave & The Bad Seeds,56RX0JhCItwIWYYenTlwGE,0.602,7,1,0.00021,315173,4,0.551,-9.168,0.0421,0.0569,77.619,0.0743,0.666,"0
",1
Georgia On My Mind,Ray Charles,5pnvs9jplQQE7uxdyHhTta,0.339,4,0,0.849,408987,3,0.235,-15.154,0.0444,0.992,69.851,0.146,0.197,"0
",1
Dragging Dead Bodies In Blue Bags Up Really Long Hills,Escape the Fate,4goNFcsuIJS0TJixaUiYbG,0.419,8,1,7.11E-06,218133,4,0.945,-3.574,0.111,0.00646,100.509,0.313,0.48,"0
",1
How to Touch a Girl,JoJo,1pmUcoySRAqpaR3zqnQoiQ,0.301,6,1,0,267307,4,0.659,-5.914,0.0622,0.135,80.643,0.343,0.259,"0
",1
Bring Your Daughter...To The Slaughter - 1998 Remastered Version,Iron Maiden,7MOUrVhjLiJ1YDmVYHrjaO,0.283,9,1,0,285173,4,0.897,-6.087,0.0663,0.0434,146.509,0.276,0.52,"0
",1
Under The Gun,The Killers,6ACSyAw0Vvss68sLS7ZknC,0.424,1,1,0.00813,153560,4,0.962,-4.915,0.093,1.80E-06,74.476,0.296,0.382,"0
",1
You Never Can Tell - 1964 Single Version / Mono,Chuck Berry,23MrozKHCPdWCTZggpc56B,0.571,7,1,1.49E-05,161560,4,0.881,-8.133,0.151,0.742,157.336,0.288,0.919,"0
",1
A Song To Sing,Hanson,7sSTzPXUFCkqGWS5DvcMjg,0.448,11,1,0,217200,4,0.312,-11.511,0.0325,0.748,136.127,0.108,0.326,"0
",1
Miss You,Westlife,5G2kKkkGXI9pmokERv9grF,0.491,2,1,1.34E-06,232893,4,0.627,-6.211,0.0256,0.439,78.037,0.264,0.383,"44
",1
Diablo Rojo,Rodrigo y Gabriela,749Mtume0Grk4MDue5DJ6C,0.595,9,0,0.889,296800,4,0.866,-8.462,0.0405,0.835,138.509,0.0876,0.932,"25
",1
Final Goodbye,Rihanna,4W5iJMcfgXJhszzKYR2IKc,0.512,4,0,0,194200,3,0.463,-7.819,0.0285,0.0396,134.011,0.305,0.24,"0
",1
Me Muero,La Quinta Estacion,3ri9fLG89OdSpjxheYxU7S,0.424,5,1,0,189560,4,0.74,-3.243,0.0347,0.171,169.914,0.273,0.585,"65
",1
Demonios,Estopa,4iWf6w77AWPD7LuPwGO4Wv,0.497,11,0,0,224493,4,0.751,-6.851,0.0731,0.326,131.113,0.1,0.708,"33
",1
Fortunate Fool,Jack Johnson,2gpICTXIvrVrlrWv1v9kOg,0.799,4,1,0.00197,228800,4,0.292,-9.946,0.0398,0.493,129.061,0.118,0.364,"0
",1
Poison Oak,Bright Eyes,6OvKaRXYLFBiWgYAYsgrjv,0.386,9,1,0.0366,279954,4,0.181,-11.387,0.0322,0.156,93.226,0.16,0.194,"0
",1
Eleanor Put Your Boots On,Franz Ferdinand,5Gh1qEb2E75qzclbFIctfR,0.401,7,1,0.000333,169933,4,0.496,-6.427,0.0381,0.568,76.404,0.115,0.119,"0
",1
Ton Invitation,Louise Attaque,3IpRojXHW5VC93uHOVYR0J,0.462,11,0,0,159907,4,0.583,-7.784,0.0702,0.143,98.407,0.283,0.643,"0
",1
People Aint No Good,Nick Cave & The Bad Seeds,7B15w2dbr2m8KpcTljiMdI,0.423,0,1,0.0097,342000,3,0.104,-17.303,0.0375,0.859,120.451,0.0943,0.244,"0
",1
Kindly Unspoken,Kate Voegele,7kc7R12ivT0cJ7wbECGKSo,0.56,2,1,0,243893,3,0.367,-5.913,0.0283,0.857,111.158,0.108,0.442,"0
",1
Time Awaits,The Kooks,2Rg0LHgUDo10u8tzuEB2mc,0.281,11,0,0.000698,308813,4,0.683,-7.664,0.0427,0.00019,171.335,0.121,0.238,"40
",1
Dissolved Girl,Massive Attack,0oeEqyEAavgPfFxDYvjAP6,0.646,5,0,0.819,366893,4,0.602,-11.316,0.0281,0.0351,131.994,0.0635,0.662,"53
",1
Eraser,Hypocrisy,2hoapBNF71wqjRFSfvZB6P,0.428,7,1,0.421,266520,4,0.952,-4.971,0.0576,0.00042,99.991,0.125,0.198,"0
",1
Skyway Avenue,We The Kings,66j3qQhlMXblwfVHOHhu59,0.472,6,1,0,205973,4,0.895,-3.35,0.0758,0.0369,163.972,0.0435,0.71,"0
",1
Dimension,Wolfmother,7vonqPUq6XM98ByB1LV264,0.484,11,0,0.0099,261427,4,0.749,-4.17,0.0327,0.0186,142.165,0.436,0.613,"0
",1
Fait Accompli,Benny Anderssons Orkester,6IQv5nEVMOcejqT0OKTo4F,0.564,10,1,8.21E-06,240493,4,0.469,-7.879,0.0292,0.758,69.89,0.11,0.303,"0
",1
Has It Come to This?,The Streets,35zEswqAFI1D41cmoBXOFK,0.668,1,0,0,245200,4,0.854,-4.577,0.397,0.00436,130.072,0.314,0.903,"57
",1
Strand Tylösand,Basshunter,4Z17iKRwCHFqBE5pjYAPT7,0.597,7,1,0.000356,197613,4,0.989,-5.912,0.0606,0.00483,139.972,0.0371,0.675,"34
",1
I'm Outta Love,Anastacia,77vCn7iUHH8KAOqdOe1XjY,0.759,10,0,0,242960,4,0.712,-5.859,0.053,0.365,119.439,0.0989,0.652,"55
",1
Our Bovine Public,The Cribs,1GF0zlRqu162vjvTqdLoGf,0.312,11,1,0,136951,1,0.961,-1.87,0.171,0.0268,155.712,0.148,0.732,"25
",1
Oh L'Amour,Erasure,1TuJc293ljt05YUIWnnZoF,0.612,3,1,0.00579,191453,4,0.878,-5.776,0.0298,0.183,121.101,0.059,0.783,"0
",1
Kiss The Rain,Billie Myers,0cCbK9QWZXDLc8a6hTI7Eb,0.455,9,1,4.96E-05,270160,4,0.682,-6.996,0.041,0.00142,177.997,0.162,0.283,"0
",1
A.M. 180,Grandaddy,1tMHDdJEz8MFrkPFgwFACG,0.296,5,1,0.899,200667,4,0.432,-8.677,0.0316,0.00059,88.13,0.237,0.216,"51
",1
The Pilgrim,Iron Maiden,6xgNQup9cFluYtBGZySjnR,0.309,9,0,0.0638,307613,4,0.897,-6.569,0.0539,0.00056,97.934,0.0849,0.541,"0
",1
For The Greater Good Of God,Iron Maiden,1tKVLJ0T8GSzLeQnjSeKYR,0.308,4,0,0.265,565200,4,0.898,-6.115,0.0765,0.00404,105.133,0.111,0.304,"0
",1
When Keeping It Real Goes Wrong,Emmure,0s884UTVNz8asryqioMfYg,0.341,6,1,0.000115,197133,4,0.954,-5.665,0.202,0.000191,89.856,0.167,0.154,"0
",1
If You Can't Give Me Love,Suzi Quatro,1ecLevU4NMcp8S0bVvWmxv,0.636,9,1,0.196,233893,4,0.773,-7.044,0.0301,0.00333,133.788,0.0618,0.893,"0
",1
New Disease,Spineshank,5xqi4X6J5PHwndSJc7YLYH,0.566,7,1,0.000254,194733,4,0.909,-4.184,0.0637,5.81E-05,121.966,0.0981,0.275,"55
",1
214 Sullivan Street,Fito y Fitipaldis,4JHVArAwWJYrnXBjts4UBP,0.536,1,0,0.814,134866,4,0.984,-3.753,0.0537,0.0676,130.357,0.0709,0.64,"30
",1
Paradise,Sade,15zI0bf6YMNaOFkfV7XqDj,0.738,1,1,0.364,217067,4,0.789,-7.887,0.0365,0.304,99.793,0.0676,0.967,"0
",1
At My Most Beautiful,R.E.M.,2vez4BiUOXOuxNLqcC3grF,0.577,5,1,0.849,214507,4,0.374,-11.383,0.0247,0.782,97.782,0.125,0.215,"0
",1
I Constantly Thank God for Esteban,Panic! At The Disco,4eYKxZTC1YYyGiSTHZne7m,0.629,7,0,0,210253,4,0.824,-5.56,0.075,0.138,166.998,0.135,0.613,"43
",1
Shine On,James Blunt,3Y1JP1ulhlpgCqRzMQhVJr,0.363,7,1,7.43E-05,266533,4,0.355,-9.877,0.0457,0.371,180.364,0.0814,0.19,"49
",1
Hurt You,The Sounds,5rnWKVUpCUn2TdwQ7GlSfR,0.755,2,1,0.0142,231426,4,0.709,-3.535,0.069,0.0245,119.979,0.0582,0.891,"33
",1
Honky Tonk Women - Mono Version,The Rolling Stones,0KoKNKBkQaAulzTJ5WLV6I,0.562,7,1,0.0421,179400,4,0.785,-6.674,0.0611,0.389,120.21,0.0665,0.966,"0
",1
Don't Jump,Tokio Hotel,4gqeWQ41xw2R4ip2OwJk7q,0.412,1,0,3.94E-06,248361,3,0.625,-5.581,0.0287,0.0025,162.762,0.0843,0.173,"0
",1
Heavy On My Heart,Anastacia,6jH4bmYIRZpur97sZZAV4m,0.478,1,0,1.34E-06,266320,4,0.47,-6.12,0.0278,0.148,69.844,0.0918,0.0754,"40
",1
Falcon Jab,Ratatat,2ocOhOYqVCnfTkp2yzcZOu,0.649,3,1,0.0898,235027,4,0.94,-4.926,0.109,0.0244,110.161,0.311,0.395,"31
",1
Tacones baratos,Huecco,4sm43NnRO8WUsXtm0X0hv3,0.769,8,1,0,227741,4,0.782,-5.577,0.0535,0.0135,135.979,0.0911,0.962,"37
",1
For Once in My Life,Michael Bublé,0aei3EH5p7mzipPPAXxpzq,0.551,10,1,0,153533,4,0.493,-5.685,0.0378,0.646,94.415,0.287,0.43,"57
",1
Bad Seed,Takida,1CQLcbXIcZu3QIWXXgeFqh,0.492,2,0,2.89E-05,238333,4,0.914,-6.968,0.0393,1.09E-05,137.938,0.0685,0.404,"0
",1
Risingson,Massive Attack,6ggJ6MceyHGWtUg1KLp3M1,0.521,10,0,0.681,298827,4,0.892,-6.905,0.115,0.0242,164.049,0.0667,0.299,"51
",1
Take Me Away,Lifehouse,2YaSucUFjiob1sjFN3YFCX,0.447,2,1,0.0057,288560,4,0.913,-5.544,0.0352,0.000164,93.805,0.0743,0.254,"0
",1
Davaj Davaj (feat MC Vspishkin),DJ Aligator,4sH8ginOIoqRYVlzMptz6U,0.658,9,0,0.148,330293,4,0.94,-5.478,0.0835,0.00897,140.014,0.114,0.396,"0
",1
Frank Sinatra,Cake,5OLjhk2db14wAFMmWjrxGw,0.679,7,1,0.0242,241027,4,0.513,-9.2,0.0417,0.184,114.225,0.177,0.554,"52
",1
Afternoons & Coffeespoons,Crash Test Dummies,6C1rUJbYOnJQkSZXSxLg5p,0.611,5,1,0.00154,235693,4,0.867,-6.761,0.0317,0.0166,122.946,0.347,0.772,"23
",1
White Light,Gorillaz,7hnW9af7GuGH5lyUUTa8UH,0.595,11,0,0.822,133067,4,0.831,-7.846,0.265,0.00135,154.845,0.34,0.407,"53
",1
Follow You Home,Nickelback,5VioJjsnvJ4aXNBTXaH3Wz,0.568,0,1,0.101,260333,4,0.932,-3.671,0.0522,1.04E-05,140.109,0.0664,0.668,"45
",1
Back Off Bitch,Guns N' Roses,0a3iy2eZQWPnzyg3ZU3NQr,0.456,8,1,0.766,303493,4,0.991,-5.852,0.127,0.0157,144.905,0.0445,0.159,"0
",1
Narayan,The Prodigy,0eQwLLutkGb8G9BvutEOrb,0.641,0,1,0.0827,545960,4,0.926,-6.685,0.0625,0.000381,129.183,0.449,0.038,"0
",1
Stalemate,Soilwork,50gCRIPeSSu2RDVwgrSZQY,0.517,6,1,0.000135,208107,4,0.992,-3.68,0.106,6.75E-06,115.04,0.162,0.369,"0
",1
Land Locked Blues,Bright Eyes,4XYLaeDvu1MhCzsYS9WdIu,0.479,3,1,0,343319,3,0.26,-11.92,0.0735,0.824,138.469,0.139,0.341,"0
",1
Something Special,The Tough Alliance,0zRZz0ctevR0rXdLe9re0j,0.693,1,1,0,253074,4,0.804,-6.433,0.0316,0.0199,120.022,0.104,0.36,"0
",1
Find A Way To My Heart,Phil Collins,6BLDRbW0ih46vO0BUgcc2d,0.544,0,1,0.0007,371173,4,0.68,-11.892,0.0373,0.332,119.945,0.113,0.507,"0
",1
Pounding,Doves,478PWxN5mJisvnGaOvItX4,0.55,1,1,0.00892,285427,4,0.899,-4.097,0.0292,0.00701,130.002,0.123,0.342,"50
",1
Superstar,Saliva,71Oo8sjNU7bxAEiQFLac8Y,0.487,6,1,0.00834,243600,4,0.931,-4.013,0.035,0.000415,91.8,0.15,0.492,"0
",1
Where Do Broken Hearts Go,Whitney Houston,7crJRs8TCd5rsVp9x1hNYf,0.56,2,1,0,279360,4,0.392,-12.178,0.0292,0.601,123.802,0.0601,0.231,"0
",1
Easier,Grizzly Bear,6lPjwgITcWpxVIiij1Iskw,0.519,2,0,0.751,223467,4,0.424,-11.64,0.0267,0.74,87.967,0.0924,0.325,"37
",1
Sexx Laws,Beck,3WDRFFmZg9YEwMsNIty1ht,0.646,4,1,1.17E-05,219227,4,0.915,-4.108,0.0451,0.0137,133.976,0.0766,0.861,"0
",1
Long Way Down,Haste The Day,4PdVdHI9CYbTotC2TP7Hps,0.365,0,1,8.37E-05,192667,4,0.986,-3.989,0.12,8.03E-05,196.004,0.3,0.287,"44
",1
Reconsider Me,Moneybrother,11lSXb6idjxKorsRthlH9G,0.285,0,1,0,216493,4,0.859,-5.488,0.0679,0.03,165.508,0.279,0.764,"0
",1
Venus,Bananarama,6KqWBiEZxRmPPGDc0PkRoV,0.722,9,1,0.61,229165,4,0.961,-4.812,0.0514,0.0883,126.113,0.278,0.91,"0
",1
I Summon You,Spoon,1u9677L49089blplYOCN9B,0.836,4,0,0.0101,235560,4,0.647,-8.248,0.0567,0.124,128.079,0.109,0.952,"0
",1
Bad Girls,Donna Summer,3ZKQVyxT4Jg2lLZRLs7Vgo,0.857,2,0,0.0164,295107,4,0.7,-14.506,0.0358,0.00387,120.529,0.411,0.973,"0
",1
Mouth for War,Pantera,6rkeaQRCWZxwkjhyqgxjXi,0.329,8,0,0.000614,237347,4,0.954,-7.006,0.0722,4.20E-06,156.899,0.051,0.627,"60
",1
Flipsyde,Flipsyde,2X3YnJnnvgHS1LYlUNrKBn,0.735,0,1,0,275747,4,0.77,-3.816,0.068,0.0564,94.201,0.0893,0.524,"0
",1
Gimme Danger - Alternate 'Violent' Iggy Mix,The Stooges,77bHrxVX3E2SWopfaoWrTw,0.378,3,0,0.419,213093,4,0.951,0.45,0.0566,0.00329,132.06,0.135,0.249,"46
",1
Lived In Bars,Cat Power,1SOSPCtnLZnfcGKyH8MJn0,0.518,7,1,4.37E-06,224427,4,0.329,-10.174,0.032,0.805,98.996,0.111,0.21,"43
",1
Copacabana (At the Copa) - Long Version,Barry Manilow,7kz8gjFgnX0mlwyDlzlqEZ,0.673,5,0,0.0199,344707,4,0.835,-9.566,0.0682,0.0384,116.584,0.0819,0.82,"35
",1
All or Nothing,Westlife,0EC2t3MkkGkkTFrkZix4J7,0.637,0,1,0,236507,4,0.319,-6.984,0.0312,0.791,126.944,0.277,0.313,"54
",1
By The Way,Hinder,7ciUucWdcFAt1pJvWIcIjt,0.4,0,1,0.000899,231680,4,0.924,-4.478,0.0765,0.000343,159.986,0.0693,0.362,"0
",1
Call It Off,Tegan and Sara,0Bo7grcJ9Api986n2RNcA8,0.608,3,1,5.05E-06,141493,4,0.322,-8.722,0.0334,0.427,150.3,0.119,0.275,"45
",1
Territory,Sepultura,0QRxtcxL31dRAeiUUuENPu,0.335,2,1,0.0305,287480,4,0.946,-6.233,0.126,0.000278,153.429,0.136,0.305,"55
",1
Everloving,Moby,19K4y1wgx9XA2F3X2gByol,0.529,4,0,0.83,205560,4,0.349,-13.488,0.0359,0.41,83.81,0.102,0.222,"0
",1
Heavyweight Champion Of The World,Reverend And The Makers,79NyNPKmsGizc2xs4p22rj,0.547,9,1,1.41E-05,205227,4,0.836,-2.403,0.0405,0.00576,132.968,0.099,0.784,"2
",1
We've Gotta Get out of This Place,The Animals,48t1ooCntbAzQW4HVGofkc,0.588,5,1,0,192840,4,0.444,-9.781,0.0362,0.586,124.321,0.146,0.487,"41
",1
Bling (Confession Of A King),The Killers,5ev18Z6yPu5Oo6R3eAh6xQ,0.532,11,0,0.263,248467,4,0.931,-3.662,0.0467,0.00144,113.424,0.159,0.383,"0
",1
Roots Radical,Rancid,7645xTGnEk07YW792KfuWV,0.529,0,1,0,167507,3,0.976,-4.978,0.108,0.0836,161.928,0.213,0.722,"0
",1
Jailbird,Primal Scream,2KxebEt84dk8hR8fzvfann,0.582,2,1,0.0229,224627,4,0.767,-7.944,0.0652,0.00697,100.498,0.108,0.623,"0
",1
Seventh Son of a Seventh Son - 1998 Remaster,Iron Maiden,7C4Lm8gPFBIcN26RbttCUt,0.248,4,0,0.00905,593533,4,0.807,-8.807,0.0539,0.17,105.896,0.164,0.102,"0
",1
You Know Me Better,Róisín Murphy,0gRjFMBQJg83gtJbo1YFfr,0.756,0,1,0,257427,4,0.642,-5.773,0.0319,0.0139,125.129,0.249,0.874,"45
",1
Automatic Lover,Teddybears,3UhJ7tW27YDMYhNtEeEWVs,0.819,0,1,0.0079,199480,4,0.771,-6.346,0.0993,0.0276,99.923,0.0813,0.9,"19
",1
Bird Guhl,Antony and the Johnsons,79GEG2Cnyp5t9GSs3lb3IR,0.281,1,1,0.571,194267,3,0.283,-12.501,0.0433,0.793,143.231,0.115,0.125,"37
",1
Feelin' Way Too Damn Good,Nickelback,4i2WUspbfNZCnhkypoFKrM,0.51,5,1,0.000659,256453,4,0.818,-5.626,0.0415,0.000722,156.05,0.151,0.395,"48
",1
Better People,Xavier Rudd,0pBW2h7OVhB1sYW68UHcr1,0.548,6,1,5.79E-06,186507,4,0.519,-7.943,0.0541,0.537,118.454,0.082,0.493,"0
",1
Crowd Chant,Joe Satriani,0bz67HYKfiuUj1xhsK5ofT,0.571,1,0,0.508,194258,4,0.946,-6.83,0.0725,0.000203,119.853,0.0818,0.291,"49
",1
Like Lovers Do,Heather Nova,4USvDx1tLf2FKdLE60Cev8,0.548,0,1,2.40E-06,249307,4,0.546,-5.984,0.0251,0.171,91.907,0.124,0.236,"0
",1
My Generation,Limp Bizkit,4gkmxIFypYD9C46pvbfh7G,0.458,11,1,2.12E-06,221000,4,0.978,-2.389,0.191,0.00231,104.009,0.111,0.342,"0
",1
Rods And Cones,Blue Man Group,7o4i6eiHjZqbASnSy3pKAq,0.587,11,1,0.866,357667,4,0.83,-10.577,0.0422,0.401,129.879,0.38,0.602,"34
",1
Keep Yourself Alive,Queen,5xtaTEFdWcyGMeuUp9vV4s,0.414,9,1,0.0152,227667,4,0.592,-11.918,0.0583,0.0218,134.083,0.157,0.632,"0
",1
Back to School (Mini Maggit),Deftones,0Qrb3L8JgreLBW8g4qyan9,0.3,8,1,0.000136,237360,4,0.986,-3.022,0.107,0.000386,85.117,0.0924,0.256,"60
",1
High Life,Daft Punk,098ttCNmncrO4YvqWUNMvn,0.653,8,1,0.398,201800,4,0.869,-9.393,0.216,0.00445,125.202,0.334,0.515,"54
",1
That's All - Digital Remastered 2007,Genesis,2gUjs3Y8RoPpwozKyQDCUa,0.579,4,0,0.0257,266173,4,0.669,-8.704,0.0326,0.253,175.181,0.0911,0.798,"63
",1
Gloria - Remastered,Patti Smith,4UvvuVdCd8eU2JqMY4BVZa,0.425,9,1,3.53E-06,354533,4,0.799,-8.364,0.211,0.0611,146.389,0.0962,0.434,"0
",1
Mirando,Ratatat,0tiN8byYGw5tv6yBTNKIcb,0.661,5,0,0.467,232147,4,0.819,-5.267,0.206,0.0279,89.903,0.362,0.852,"34
",1
Weak Become Heroes,The Streets,4H45wRMStWCWwCLQ8TEz1z,0.467,0,0,0,332560,4,0.58,-12.792,0.272,0.0735,130.091,0.091,0.465,"48
",1
Forever My Friend,Ray LaMontagne,2KWyWyPGBUe31m35AcfMku,0.615,2,1,0.0121,344880,4,0.521,-13.606,0.036,0.335,87.787,0.226,0.373,"0
",1
Elevation - 2005 Live From Milan,U2,0Wtn6dTfc7VINmUPPlUD2M,0.208,9,1,4.47E-06,352693,4,0.709,-4.755,0.0413,0.000396,112.493,0.989,0.144,"0
",1
I dina ögon,Lars Winnerbäck,0QCs3C7PFyKGmCAdjzvEBq,0.632,0,1,0.000123,192533,4,0.464,-7.62,0.0302,0.093,113.734,0.126,0.327,"0
",1
Pajaros de Portugal,Joaquín Sabina,6sG8qSVahalz0Bg1VZTnFs,0.561,4,1,0,189107,3,0.518,-8.691,0.0702,0.602,93.878,0.0983,0.464,"47
",1
Paradise Lost,Symphony X,0fFZpf8UigoTDPSdTBHu6J,0.438,0,1,0,392467,3,0.797,-5.416,0.034,0.00552,146.019,0.291,0.298,"0
",1
God Put a Smile upon Your Face - Live in Sydney,Coldplay,6R2ZKXEdEEYXiODsC9Fr4L,0.461,1,0,0.00175,296760,4,0.662,-7.211,0.0326,0.0333,126.452,0.981,0.183,"37
",1
Tip The Scales,Rise Against,3bgGWZf2qwdNfaKS8X6JDW,0.593,3,0,0.000351,228856,4,0.97,-3.457,0.0696,0.00114,106.017,0.0556,0.515,"0
",1
Lovestain,José González,0iqp8jTppmV9ZeHW7lYU5z,0.603,8,1,0.87,137213,4,0.191,-15.825,0.0421,0.892,146.513,0.111,0.402,"38
",1
Jungle Boogie,Kool & The Gang,2HNDXCEmYQKeSZBLTCiIN5,0.802,5,1,5.82E-05,184347,4,0.787,-11.026,0.08,0.0458,106.862,0.293,0.716,"0
",1
Dream On - Live Version,Aerosmith,1Q4N1KctSE8Whoh55RK1E0,0.345,5,0,0.00191,290867,4,0.667,-6.234,0.0291,0.0819,74.212,0.988,0.171,"0
",1
Writing On The Walls,Underoath,313yF0VXTCmFFoYEJF7nBQ,0.358,2,0,0.000237,242413,4,0.959,-3.139,0.0874,0.00364,91.938,0.356,0.171,"58
",1
Hardware Store,"""Weird Al"" Yankovic",2Q26sym8OSOl6PfH7LLPtJ,0.707,8,1,0.000338,223907,4,0.867,-12.443,0.0703,0.185,126.138,0.329,0.684,"44
",1
