name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Hawa Banke,Darshan Raval,3YVQHUpNexOqkLI7IclsoT,0.626,7,0,0,171988,4,0.597,-6.6,0.0366,0.616,90.053,0.298,0.5,"2
",0
Malang,Shilpa Rao,65bMbbRjIlGyJBgQRi6Qvv,0.514,4,0,0,273737,4,0.873,-7.76,0.139,0.172,173.03,0.482,0.583,"54
",0
Teri Mitti,Arko,75hrPAosuDiO9F3DKwVP12,0.332,3,1,0,313999,4,0.422,-5.414,0.0449,0.865,74.315,0.0763,0.217,"58
",0
"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,25MPTnqXQB1H6OkwSYUXWx,0.384,7,0,1.85E-05,287374,4,0.728,-6.503,0.0623,0.329,156.396,0.329,0.311,"71
",0
Mila Hai Jabse Tu,Ashwin Adwani,4BKlZ0UQOjombKzFFkgSlm,0.714,1,0,1.04E-05,200266,4,0.405,-11.358,0.0312,0.819,119.958,0.0884,0.441,"36
",0
Makhna Remix By DJ Aqeel,Dj Aqeel,66Utf2jw4BHWFv7kyxMk0O,0.679,1,1,2.88E-06,223140,4,0.836,-5.838,0.0314,0.0811,127.989,0.0969,0.841,"33
",0
"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,2U0BLmYoSESYOdwMxW2yA9,0.285,5,0,9.23E-06,340672,4,0.238,-9.623,0.0375,0.663,179.918,0.0793,0.213,"66
",0
Malang (feat. RaOol),Tasha T (Featuring RaOol),3WhUfFvjM7MSbo9c4yx3ov,0.549,6,0,0,226729,4,0.897,-5.246,0.0602,0.0374,91.279,0.67,0.416,"22
",0
"Shayad (From ""Love Aaj Kal"")",Pritam,018eOid2aGaPdxon7T6GsC,0.487,8,1,1.79E-06,247941,4,0.456,-7.144,0.0319,0.789,136.088,0.141,0.348,"69
",0
"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,4xmkpE1Si5JL7NFxWrhV0S,0.468,11,0,0,299822,4,0.854,-3.932,0.059,0.176,155.867,0.126,0.277,"70
",0
"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,0OcVZqIer0LLu3K8sdU5Yb,0.808,1,1,0.000762,165582,4,0.901,-1.944,0.0907,0.0205,93.026,0.262,0.709,"63
",0
"Bezubaan Kab Se (From ""Street Dancer 3D"")",Siddharth Basrur,1WzOH0E1W1z5jcLluumQGE,0.747,7,1,0.00058,271279,4,0.865,-5.991,0.0451,0.00279,124.985,0.0764,0.209,"53
",0
Dil Kho Ke,Arjun Kanungo,0RIgVD7d0JzjmSWADYrQ5r,0.755,4,1,2.05E-06,179556,4,0.489,-9.829,0.0331,0.0755,134.933,0.108,0.758,"30
",0
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,5I2wbDvSI98HLVB42YO9sU,0.786,6,1,0,215368,4,0.797,-4.063,0.0414,0.233,95.014,0.0861,0.453,"64
",0
"Haan Main Galat (From ""Love Aaj Kal"")",Pritam,068HSvCf5MbQfhV4qqaelg,0.685,0,1,0.0112,218644,4,0.736,-5.656,0.0521,0.0997,117.979,0.101,0.893,"65
",0
Laare,Maninder Buttar,7GfdU12uRL2xtSQcRXmqNN,0.384,7,1,0,270545,3,0.658,-5.125,0.05,0.201,82.43,0.245,0.67,"62
",0
"Hui Malang (From ""Malang - Unleash The Madness"")",Asees Kaur,5bAed2aRbQbjDZF9qkNSA2,0.633,7,0,4.31E-05,192097,4,0.904,-5.09,0.0564,0.0337,124.008,0.122,0.259,"62
",0
Kehndi Haan Kehndi Naa,Sukriti Kakar,7jl8FKIm4v4RfaGXLEV0s6,0.671,0,0,0,201600,4,0.664,-5.417,0.0473,0.27,100.055,0.131,0.688,"54
",0
Tu Junooniyat (Climax Song),Shrey Singhal,5IorK4S2LrsneibnEjC8uF,0.61,8,0,0,298995,4,0.738,-6.334,0.0466,0.622,130.956,0.236,0.469,"31
",0
"Sip Sip 2.0 (From ""Street Dancer 3D"")",Garry Sandhu,7Jo4yv6Iiwxla5z10lE1L9,0.842,5,0,0.000225,219970,4,0.877,-2.134,0.177,0.114,93.991,0.0824,0.506,"60
",0
"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K.", Shaan,0z9lOAVgQT5bysEKZ6Wwbk,0.807,7,1,0.00105,201655,4,0.914,-5.092,0.069,0.0411,114.039,0.292,0.463, Tulsi Kumar),0
Baarish Lete Aana,Darshan Raval,1TEV1XrPtV617Y4Po50P5e,0.537,2,1,0,213500,4,0.351,-8.937,0.0248,0.839,67.018,0.108,0.315,"18
",0
Surma Surma,Guru Randhawa,77riTlvCLV3K8O0glNiQ8B,0.734,10,0,0,215951,4,0.909,-4.4,0.124,0.258,95.989,0.0657,0.691,"60
",0
Theher Ja,Abhishek Arora,00juIvfvPtZ0CfAMwEkHaV,0.662,1,0,0.861,161771,4,0.31,-14.111,0.0347,0.833,117.965,0.108,0.212,"52
",0
Ptola,Mickey Singh,7hJrLh6ovDqSVBmhadTlJS,0.709,5,1,0,198710,4,0.8,-5.21,0.0369,0.133,93.006,0.0866,0.447,"57
",0
Tum Na Ho,Arjun Kanungo,65QRFvzB2ZLJ1BygWPxxVj,0.598,1,0,0,210857,4,0.728,-4.626,0.0358,0.202,105.008,0.172,0.269,"58
",0
Forget About It,Sidhu Moose Wala,5Wc9QpkWPO5mB0NkL4r5k7,0.8,1,1,0,225724,4,0.881,-5.685,0.179,0.0496,93.052,0.182,0.743,"51
",0
"Do You Love Me (From ""Baaghi 3"")",Nikhita Gandhi,4IZHFWBdQwdu8PLBfobkUF,0.791,10,0,0.0312,162435,4,0.719,-7.32,0.116,0.0142,169.99,0.0944,0.535,"59
",0
"Nachan Nu Jee Karda (From ""Angrezi Medium"")",Romy,2zQeAeH3q0K7U2AWEcVOsF,0.932,1,1,7.13E-06,167947,4,0.902,-1.947,0.101,0.013,110.007,0.0638,0.653,"58
",0
"Ek Zindagi (From ""Angrezi Medium"")",Taniskaa Sanghvi,6shPaz0rzOAGatiY6X6zLQ,0.688,0,0,0,170089,4,0.609,-7.096,0.0495,0.0706,110.027,0.157,0.627,"55
",0
Loca,Yo Yo Honey Singh,10Hks1iBOnKIIhouOI4rrk,0.937,0,1,0,210489,4,0.851,-3.81,0.0642,0.0251,111.973,0.0704,0.655,"63
",0
Haan Main Galat,Pritam,0MLZAgKQKHbPsJ12qHS860,0.683,0,1,0.0106,218644,4,0.737,-5.66,0.0501,0.125,117.995,0.103,0.919,"64
",0
"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,3qrdLVOClRU4yPkcXZ7c5u,0.701,6,1,0,132158,4,0.638,-3.711,0.302,0.492,177.867,0.153,0.813,"68
",0
Jo Tu Na Mila,Asim Azhar,6DefzsWqnwrFrmNVnJxWkS,0.508,0,0,1.15E-05,234037,4,0.507,-5.33,0.0384,0.0636,159.68,0.359,0.218,"62
",0
Bezubaan,Anupam Roy,1ycq2btx7kf6bXdWILZhXa,0.403,2,1,5.71E-06,341178,4,0.56,-7.46,0.0362,0.354,155.701,0.125,0.168,"49
",0
Jahaan Tum Ho,Shrey Singhal,5lHouRxZwVZ6g0rov8gMYT,0.424,9,0,5.09E-06,217275,4,0.846,-5.775,0.0573,0.238,80.093,0.114,0.453,"40
",0
"Kudi Nu Nachne De (From ""Angrezi Medium"")",Vishal Dadlani,4YIhJmihoXwjtbY4vsV9Nh,0.834,9,1,0,172382,4,0.688,-7.494,0.0653,0.175,117.949,0.174,0.876,"61
",0
Dancing In The Sun,Sharvi Yadav,0QqmbaEYVb99lPCxPRWkD4,0.469,9,1,0,229589,4,0.518,-5.215,0.0622,0.64,79.186,0.0525,0.519,"45
",0
Boht Tej,Badshah,0TaL0jvsvRwm17IcGNZkpe,0.928,0,1,0.00158,154895,4,0.757,-6.729,0.158,0.0353,99.991,0.176,0.533,"58
",0
Meray Saathiya,Roxen,22nSgB4fKnBQRFJnH2bjqh,0.741,1,0,5.71E-06,237401,4,0.479,-7.232,0.0351,0.602,99.97,0.0765,0.527,"28
",0
"Doston - From ""Superstar""",Mustahsan,4w8nSEJYhzGqRF22NTWRID,0.656,2,0,4.54E-05,162024,4,0.479,-9.334,0.0488,0.553,78.039,0.133,0.673,"15
",0
Mukti,Ritviz,6etsnnvIBrPiw6XcCQsliY,0.547,1,0,0.727,249617,4,0.876,-6.596,0.0477,0.00683,99.974,0.384,0.163,"47
",0
Make It Happen,Tejas,0a2hoYtJTGVsOQ61VO2kzz,0.723,1,1,0,287667,4,0.745,-8.62,0.0513,0.14,111.973,0.0918,0.801,"28
",0
Dheere Dheere,Yo Yo Honey Singh,4fyR24BKznXBLNkK8LwWla,0.73,0,1,2.48E-05,212413,4,0.58,-7.976,0.124,0.0399,167.915,0.0703,0.55,"53
",0
Mahi Aaja,Momina Mustehsan,4aHhJOtCsVq9aRxb5leAt8,0.523,0,1,0,369102,4,0.555,-8.141,0.0334,0.451,77.026,0.143,0.401,"36
",0
Awari,Adnan Dhool,7IEww1rwWe1scos6rarOYh,0.322,3,0,5.01E-06,320757,3,0.515,-6.908,0.0341,0.668,149.912,0.0907,0.16,"53
",0
Khaab,Akhil,0a6zRnrjmaOcqsEIFkXIhw,0.662,0,1,0,201689,4,0.661,-5.689,0.0514,0.417,80.009,0.0784,0.222,"64
",0
Baatein Karo,Vayu,0defKES0cQIsig27CpfPWx,0.76,6,1,0.000713,195309,3,0.551,-7.273,0.0273,0.85,106.046,0.154,0.768,"55
",0
Walk With Me,Taba Chake,3sZOt6h6Qq9aqtLbE6UMG7,0.71,10,1,0.000335,170012,4,0.316,-9.513,0.0663,0.429,81.408,0.0789,0.655,"50
",0
My Other Side,Taba Chake,22kfxo7JTeqXbmjql43TIi,0.575,0,1,0.0134,219000,3,0.242,-10.316,0.0431,0.823,108.032,0.0868,0.454,"41
",0
Genda Phool (feat. Payal Dev),Badshah,0gzu5mm36VJH2Zqu8sQPTf,0.954,1,1,0.00135,170769,4,0.538,-8.394,0.0732,0.133,116.976,0.0704,0.834,"71
",0
Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri),3cvMKd8PNsfNyyXtxWil9o,0.889,6,0,0,172360,4,0.879,-4.475,0.294,0.172,96.016,0.792,0.752,Dr Zeus,0
Bhula Dunga,Darshan Raval,7pmY8QjqZP8GRV6qBRpheu,0.521,0,0,6.32E-06,197601,4,0.583,-7.927,0.0399,0.692,155.928,0.198,0.311,"61
",0
Fakira,Vishal-Shekhar,3gCljMiGFfcum5sOHTMfwZ,0.618,0,0,0.00442,288020,4,0.707,-6.554,0.0398,0.738,80.078,0.0876,0.711,"61
",0
Radhe Radhe,Meet Bros.,1HbmeBqRlEk54KK8gxQqbZ,0.494,5,0,0,210806,4,0.832,-3.727,0.291,0.518,140.039,0.679,0.737,"52
",0
Dil Hi Toh Hai,Pritam,6preZS0pC2OdHPZAOwcoM9,0.482,0,1,0,280496,4,0.694,-5.368,0.042,0.452,90.196,0.11,0.573,"52
",0
8 Parche,Baani Sandhu,42ETKyApzUl8hTtytFAjen,0.652,8,0,0,210000,4,0.862,-2.29,0.206,0.161,173.859,0.203,0.727,"65
",0
Chalo Chalein,Ritviz,0NS3ca87AFGTQ2jHWeaLJ1,0.461,1,1,0.03,184371,4,0.5,-9.828,0.0614,0.00243,76.176,0.116,0.572,"63
",0
Rangi Saari,Kavita Seth,3F2BSn4ayglzMwquBRHZq6,0.613,10,1,0.0671,214000,4,0.687,-7.994,0.0415,0.213,139.986,0.0926,0.254,"49
",0
Tera Baap Aaya,Farhad Bhiwandiwala,22qqToXc5l7Wkh9GcVTcet,0.7,2,1,1.26E-05,164979,4,0.91,-4.993,0.193,0.139,159.968,0.307,0.788,"54
",0
Tung Tung Baje,Diljit Dosanjh,25l4cQ9DrXbFBEdAWMX4BC,0.797,4,0,0.000927,283511,4,0.74,-6.086,0.066,0.0475,101.998,0.169,0.61,"35
",0
Mahi Aaja,Manj Musik,31GcT0ntjiLtJya2jtWfsE,0.789,0,0,6.64E-05,200000,4,0.917,-2.377,0.0326,0.308,132.019,0.198,0.734,"36
",0
Chal Wahan Jaate Hain,Arijit Singh,4FamnSE42MmMSayJiEk3OC,0.51,7,0,1.58E-05,326121,4,0.612,-7.629,0.0372,0.412,150.041,0.156,0.193,"46
",0
"Kitaben Bahut Si (From ""Baazigar"")",Asha Bhosle,6boYaYafMoyPZAw8VMasNm,0.619,2,0,8.56E-05,389387,4,0.721,-7.53,0.0696,0.423,97.32,0.0587,0.808,"37
",0
Baazigar O Baazigar,Kumar Sanu,56h75LnnsaBy4T8N8MSNgF,0.484,4,0,2.35E-06,459267,4,0.671,-10.248,0.0371,0.52,106.012,0.147,0.675,"45
",0
Chand Sitare,Kumar Sanu,6q1sQksDchhl4XGuMOQ0Kw,0.615,10,1,0.000309,396920,4,0.534,-9.956,0.0799,0.18,78.534,0.656,0.726,"0
",0
Sahiba,Intense,4XtachaWEN7ybO2LrwsaEA,0.747,5,0,0.00349,238708,4,0.751,-3.837,0.0508,0.107,155.958,0.0623,0.57,"59
",0
Kalla Sohna Nai,Akhil,4yurVSNjaPBKkOpbZWtuJO,0.802,9,1,0,156614,4,0.499,-5.881,0.0345,0.454,92.055,0.143,0.763,"65
",0
Main Deewana,Ganesh Hegde,47CinRW4DIfL22OlU23XWc,0.784,7,0,4.42E-06,335520,4,0.74,-6.976,0.162,0.228,137.964,0.103,0.86,"35
",0
Young Shahrukh,Tesher,28ltIq2Kff5ntb9Bi19RDZ,0.908,8,0,0,159428,4,0.446,-9.933,0.277,0.0333,95.008,0.087,0.687,"27
",0
Kya Mujhe Pyaar Hai,KK,3HFjh7QljnUCBLsoTwMuTj,0.643,6,0,1.84E-05,266653,4,0.759,-7.96,0.0499,0.425,118.481,0.0814,0.795,"59
",0
"Dollar - From ""Dakuaan Da Munda""",Sidhu Moose Wala,7rXDc2ImBGwcypUFbNqbFB,0.612,9,1,0,157517,4,0.829,-4.225,0.0583,0.0606,94.961,0.38,0.694,"57
",0
So High,Sidhu Moose Wala,03XaJGeg4MuBxxxnaH3fWG,0.537,11,0,0,218667,4,0.763,-6.346,0.204,0.0152,180.001,0.109,0.484,"62
",0
Old Skool,Sidhu Moose Wala,1pZbjOj49hg04l9VBO97hp,0.776,6,1,0,253675,4,0.601,-6.958,0.324,0.208,87.971,0.271,0.875,"41
",0
Tibeyan da Putt,Sidhu Moose Wala,6u5InVB4FmVCEtEjcWjslp,0.539,6,0,0,308571,3,0.56,-8.177,0.385,0.0471,116.498,0.218,0.727,"28
",0
Nit Nit,Jasleen Royal,6GT0oiQdjiYX91qgAMi7Vd,0.442,10,1,0.0237,246136,4,0.412,-10.675,0.0377,0.781,176.019,0.15,0.235,"56
",0
Jaan Atki,Mumzy Stranger,3qk2iOZM0ARc9tWzP8JBn9,0.745,11,0,0,274674,4,0.737,-5.648,0.0786,0.178,98.927,0.109,0.3,"37
",0
Dholi Taro Dhol Baaje,Kavita Krishnamurthy,5MHqNesgY5VngoCITqsZGh,0.634,11,1,2.29E-05,375293,4,0.968,-6.105,0.31,0.34,136.144,0.626,0.523,"44
",0
Drama,Raftaar,4Fvz969Dcpa8Y90tK5BqE5,0.767,3,0,0,189714,4,0.773,-8.859,0.0738,0.18,104.968,0.0928,0.755,"43
",0
Move,Raftaar,3iX92h8ntaDlpNA9yTrf2h,0.811,1,0,0.001,180254,4,0.691,-5.559,0.0758,0.321,97.012,0.111,0.73,"51
",0
Aage Chal,Raftaar,1g3rvGyKmcLZTLhSabiaPJ,0.695,5,0,0,229800,4,0.891,-6.634,0.259,0.419,99.997,0.404,0.47,"49
",0
Chori Chori Takna,Dark Mc,2yLcYYDZKpaHZ2N8uXoVuY,0.388,6,0,0,286760,4,0.869,-4.636,0.245,0.0115,86.623,0.251,0.499,"40
",0
Dil De Diya Hai,Anand Raj Anand,2zT6KfK583MkcLIHLBO8De,0.599,0,0,1.10E-05,366747,4,0.689,-5.668,0.0452,0.618,86.927,0.119,0.537,"47
",0
Woh Baarishein - Reprise,Arjun Kanungo,6qgiHB0TkJ6LAsZ8RIXg55,0.506,9,0,2.41E-06,216450,4,0.381,-11.721,0.0322,0.735,75.598,0.188,0.369,"37
",0
Bambiha Bole,Sidhu Moose Wala,60GK6ultL3skUR60O9haSJ,0.586,6,1,0,301269,4,0.625,-6.066,0.186,0.23,188.345,0.435,0.685,"65
",0
Humko Humise Chura Lo,Lata Mangeshkar,4T3VAoUDvCJkX5OSYXnng0,0.548,6,0,0.000442,473025,4,0.506,-13.684,0.0495,0.492,85.628,0.189,0.641,"49
",0
Chalte Chalte,Udbhav,11acrZ5o6QredI03M4sAsp,0.639,11,0,7.61E-06,458815,4,0.531,-14.632,0.0407,0.393,97.074,0.285,0.672,"46
",0
Aankhein Khuli,Lata Mangeshkar,16XEVyPh5NT31CAAqPbxQF,0.792,7,0,5.92E-06,422713,4,0.635,-13.94,0.0863,0.349,122.004,0.324,0.648,"49
",0
Soni Soni,Udit Narayan,5lLBVDoG0w9oVxEftMIniN,0.647,7,0,4.99E-05,547422,4,0.725,-12.066,0.059,0.618,98.787,0.558,0.918,"46
",0
Zinda Rehti Hain Unki Mohabbatein,Lata Mangeshkar,3HYF4u13huHTkHQnBgit3N,0.486,8,0,0.000951,143360,4,0.615,-13.277,0.0542,0.445,92.277,0.375,0.848,"44
",0
Are Re Are,Lata Mangeshkar,549FZ0BWEyIGVbo9FUOqPl,0.689,11,0,0.000154,335386,4,0.674,-12.164,0.0396,0.277,149.1,0.394,0.937,"43
",0
Dil To Pagal Hai,Lata Mangeshkar,5itw0WzsobhLXyxUuAj8OQ,0.752,6,0,0.000528,336118,4,0.67,-10.641,0.0465,0.306,110.696,0.729,0.748,"44
",0
Le Gayi,Asha Bhosle,2Hs659VSIWrtetYzclXVP6,0.831,5,0,0.000937,341812,4,0.737,-11.51,0.0497,0.185,125.552,0.153,0.82,"46
",0
Dholna,Lata Mangeshkar,6O8ZM3IKYcSBzpnuxpCAQr,0.684,7,1,3.99E-05,318433,4,0.52,-10.793,0.0339,0.369,92.995,0.724,0.907,"41
",0
Kuch Kuch Hota Hai,Jatin-Lalit,4RixtPhUXlci9ad4qIMj23,0.547,7,1,0.000155,297867,4,0.554,-11.165,0.0374,0.602,91.386,0.0735,0.848,"57
",0
Koi Mil Gaya,Kavita Krishnamurthy,5L9fLNHSj5SuGvJRljdWJb,0.7,2,1,1.20E-05,437693,4,0.687,-9.292,0.0504,0.503,136.028,0.057,0.815,"53
",0
Tujhe Yaad Na Meri Aayee,Jatin-Lalit,2UtsLJy1O0OFkCgjJGPGfe,0.507,2,1,5.98E-05,424573,4,0.568,-10.229,0.0483,0.625,154.883,0.069,0.781,"48
",0
Ladki Badi Anjani Hai,Kumar Sanu,6f3C6rJo7zvmfr1h5SRvxg,0.637,7,1,0.0001,381707,4,0.774,-9.327,0.056,0.522,121.108,0.0901,0.731,"55
",0
Ruk Ja O Dil Deewane,Udit Narayan,619BqiArColRhmckgCGoG3,0.623,11,0,0.000573,312333,4,0.749,-10.703,0.0697,0.694,106.205,0.116,0.903,"42
",0
Tujhe Dekha To,Lata Mangeshkar,59JemC1a4KDC1WxNAt7Zpt,0.512,4,0,1.79E-05,303960,4,0.479,-10.765,0.0378,0.765,97.205,0.0648,0.856,"45
",0
Mehndi Laga Ke Rakhna,Lata Mangeshkar,2UXqAinFTSFA3Y0nlWPHQn,0.569,2,0,2.80E-06,286695,4,0.827,-7.586,0.11,0.777,98.4,0.37,0.882,"42
",0
Ho Gaya Hai Tujhko To Pyar Sajna,Lata Mangeshkar,7jV2zwwRKvHoLA8WFr3SCN,0.489,7,0,7.64E-06,349827,4,0.575,-11.64,0.047,0.533,100.212,0.238,0.579,"47
",0
Kabhi Khushi Kabhie Gham,Jatin-Lalit,0eGtFJBfYUKF2CvNZJEu3M,0.429,1,1,0.000199,471947,4,0.763,-5.91,0.107,0.524,100.835,0.127,0.668,"52
",0
Bole Chudiyan,Jatin-Lalit,1uzkWkIaWaxzHJgJ4Fy5rO,0.59,5,1,1.18E-05,408133,4,0.875,-5.294,0.171,0.45,96.915,0.164,0.736,"59
",0
Suraj Hua Maddham,Sandesh Shandilya,0mWtcNIAL9jITVHl3F2SQF,0.626,5,1,0.000209,427547,4,0.69,-5.851,0.0595,0.329,79.995,0.134,0.566,"53
",0
Deewana Hai Dekho,Sandesh Shandilya,1CK7tnXhsr0Br5ZzbZdBzh,0.776,7,1,1.96E-06,345267,4,0.792,-5.619,0.18,0.167,102.988,0.13,0.588,"47
",0
Woh Ladki Hai Kahan,Shaan,2tO0QPdCA0jgDBshTuYYkc,0.786,8,1,0.000104,306133,4,0.677,-8.624,0.183,0.172,94.985,0.0446,0.858,"49
",0
Koi Kahe Kehta Rahe,Shankar Mahadevan,5zKRKQwLVBT1WDJE7XJrnm,0.749,1,1,6.48E-06,346200,4,0.734,-7.058,0.0594,0.00166,131.975,0.108,0.652,"47
",0
Ek Ladki,Udit Narayan,3G0VsDq23z29sfDOjWlPjp,0.688,6,0,2.18E-05,337371,4,0.721,-8.878,0.0629,0.325,92.838,0.0868,0.66,"29
",0
Sharara,Asha Bhosle,1akzSqvnTzAxlyWYqTZcJX,0.602,6,0,0.00234,296516,4,0.891,-8.655,0.449,0.384,94.975,0.335,0.548,"41
",0
Jaadu Teri Nazar,Udit Narayan,1mAO7s2X1VfYwNDWIcvdhS,0.603,6,0,4.57E-05,279910,4,0.688,-13.12,0.0458,0.401,87.839,0.104,0.682,"41
",0
Zindagi Ban Gaye Ho Tum,Alka Yagnik,6j7FlHvqcuJqpaE1WJhT7m,0.363,5,1,7.84E-06,336973,4,0.797,-9.68,0.0577,0.596,77.67,0.168,0.734,"28
",0
Mera Dil Bhi Kitna Pagal Hai,Kumar Sanu,3UIPvWCcwthECWnWcyMQdc,0.474,8,1,0,324893,4,0.498,-10.146,0.0302,0.725,100.93,0.0852,0.759,"45
",0
Suniye To,Abhijeet,5VOnTAe9SMM6RBtq0C9wmf,0.82,7,1,8.33E-05,314493,4,0.711,-11.285,0.0519,0.0981,103.039,0.604,0.968,"37
",0
Ek Din Aap,Kumar Sanu,5fq7CGNYZKJm38HbLwMg9h,0.462,4,1,0,266067,3,0.375,-13.184,0.0309,0.642,145.35,0.189,0.612,"35
",0
Tumse Milke Dil Ka,Sonu Nigam,1ax8ZuwRVkSdzzsIqyCNWQ,0.853,9,0,1.87E-06,359253,4,0.745,-8.636,0.109,0.0642,107.985,0.0274,0.882,"54
",0
Main Hoon Na,Sonu Nigam,0v7rJIwQ2xeB1W19eU5IQS,0.48,5,1,0,361067,4,0.681,-8.002,0.163,0.284,88.003,0.125,0.74,"51
",0
Tumhe Jo Maine Dekha,Abhijeet,0pPGUL7171TRGgI6wyP8wP,0.734,0,0,0.00569,341147,4,0.903,-3.972,0.0649,0.432,102.009,0.2,0.712,"48
",0
Yun Hi Chala Chal,Udit Narayan,3GrTI5vAoDD3VE24VTBJAc,0.822,9,1,0,446987,4,0.687,-8.167,0.0421,0.0593,106.47,0.0609,0.816,"49
",0
Andekhi Anjaani,Lata Mangeshkar,3cL1Lpn7e4fKeEwi68S9Hd,0.703,7,1,0.000173,377313,4,0.712,-10.505,0.079,0.315,99.927,0.0933,0.757,"42
",0
Halla Re,Shweta Pandit,1RqmsIhNAbTDliJwxqFR10,0.704,7,1,4.86E-06,308428,4,0.889,-6.055,0.0847,0.227,109.992,0.0572,0.762,"33
",0
Neal ‘N’ Nikki,KK,6ILTZYLgZFVciUUCQX3guJ,0.813,4,0,0,317022,4,0.827,-6.804,0.116,0.216,104.987,0.218,0.831,"23
",0
Akh Ladiye,Kunal Ganjawala,7wtNUm69YWKteYQEP3EXbt,0.659,0,1,1.42E-06,266371,4,0.962,-6.315,0.0505,0.12,124.995,0.0596,0.941,"23
",0
Ladki Kyon,Alka Yagnik,0U9a0NZ8UQpnix2lBElFAx,0.76,6,0,0,378044,4,0.83,-6.868,0.28,0.639,93.401,0.109,0.907,"43
",0
Haaye Oye (feat. Ash King),QARAN,0oukMLKedsqQ3ltnI2daRO,0.633,11,0,0,200029,4,0.727,-4.104,0.0383,0.173,123.959,0.153,0.543,"61
",0
Kasoor,Prateek Kuhad,08kTa3SL9sV6Iy8KLKtGql,0.558,8,1,5.36E-06,197549,4,0.497,-7.175,0.0256,0.0285,107.047,0.0799,0.444,"67
",0
G.O.A.T.,Diljit Dosanjh,46QbY78ha62aiu6gBgC7lS,0.544,1,0,0,223636,4,0.917,-3.403,0.259,0.00313,176.068,0.26,0.686,"74
",0
Chidiya,Vilen,7mNZUnDWUDidWBFaUpVtOC,0.486,6,1,0,253333,4,0.494,-8.56,0.0324,0.715,179.975,0.109,0.414,"72
",0
Haryana Roadways,Badshah,3zhGKnKeYa3f71ndZomZqn,0.727,2,1,0.00881,188163,4,0.598,-7.393,0.049,0.283,147.075,0.0792,0.111,"50
",0
Kahin Door,Sanam,6konnAbWLHEGVo0XzYvWGu,0.663,6,1,0,213952,4,0.435,-7.505,0.0334,0.632,92.019,0.175,0.525,"22
",0
Yahan Ke Hum Sikandar,Udit Narayan,5CoiDSO02aRNqDalWB0SIc,0.719,0,1,0,328400,4,0.447,-14.273,0.042,0.665,118.665,0.0884,0.668,"22
",0
Roobaroo,A.R. Rahman,3vqJY3pVELLIxqXXyI08yr,0.675,9,1,5.56E-06,282973,4,0.582,-8.891,0.0277,0.661,120.991,0.0854,0.538,"56
",0
Aazaadiyan (Pairon Ki Bediyan),Amit Trivedi,5VbZt5Tp8qUGFMRXctKdIi,0.548,2,1,4.01E-05,337903,4,0.466,-7.083,0.0242,0.389,100.066,0.125,0.202,"48
",0
Give Me Some Sunshine,Suraj Jagan,1Qt0OGUUPibpmk1FpFQ43m,0.67,0,1,6.92E-06,245130,4,0.61,-7.987,0.0579,0.381,97.992,0.106,0.547,"53
",0
Aaj Kal Zindagi,Shankar-Ehsaan-Loy,4MnDLNhqL6HuSzFO4b4rvJ,0.639,4,1,0.00558,254507,4,0.617,-8.897,0.0329,0.21,134.95,0.099,0.405,"47
",0
Behti Hawa Sa Tha Woh,Shaan,2DxhfuyHsvTvY5uUdClqYu,0.61,0,1,1.80E-05,299777,4,0.468,-10.562,0.0393,0.37,139.978,0.0958,0.403,"51
",0
"Sahiba (From ""Phillauri"")",Romy,00RBUC7CPnPntU3Ps320uU,0.653,4,1,0,329375,4,0.563,-5.803,0.053,0.45,160.903,0.191,0.563,"44
",0
Chhoti Si Aasha - Version,1,47U38LbRLzE76b6QOPZYtu,0.639,2,1,4.69E-06,297347,4,0.245,-15.25,0.0479,0.128,172.05,0.1,0.524,A.R. Rahman,0
Roja - Version,1,4zS1GqwMvfSsA0g48qvxAq,0.63,4,1,0,306147,4,0.319,-17.106,0.0467,0.504,90.956,0.0926,0.431,A.R. Rahman,0
Mastiyaapa,Shankar-Ehsaan-Loy,1oJqurjdhjd5zpmP5byU3b,0.663,1,0,2.34E-05,202979,4,0.719,-7.278,0.0376,0.134,133.004,0.0818,0.68,"51
",0
Labb Par Aaye,Shankar-Ehsaan-Loy,1H31HxfIHETvrQ02nWpsLO,0.418,11,0,0,227553,3,0.537,-7.769,0.0455,0.727,132.749,0.377,0.693,"58
",0
Sajan Bin,Shankar-Ehsaan-Loy,1lUskB61Guv9LkWSV9ycWe,0.74,2,1,1.32E-05,194286,4,0.692,-7.285,0.0368,0.124,125.97,0.102,0.304,"62
",0
